Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"Near Rings, Fuzzy Ideals, and Graph Theory",1220100,71.99303072,Bhavanari Satyanarayana,CRC Press,2013,,,"Near ring theory has many applications in areas as diverse as digital computing, sequential mechanics, automata theory, graph theory, and combinatorics. Suitable for researchers and graduate students, this book provides readers with an understanding of near ring theory and its connection to fuzzy ideals and graph theory. It explores the...",True,2013-05-21T00:00:00,May 2013,2,97,150,os
Communication System Security,1575384,71.99303072,Lidong Chen,CRC Press,2012,,,"Helping current and future system designers take a more productive approach in the field, Communication System Security shows how to apply security principles to state-of-the-art communication systems. The authors use previous design failures and security flaws to explain common pitfalls in security design.Divided into four parts, the book begins w",True,2012-05-29T00:00:00,May 2012,2,97,150,os
Quantitative Graph Theory,1591690,102.85453472,Matthias Dehmer,CRC Press,2014,Mathematical Foundations and Applications,,"This is the first book devoted exclusively to quantitative graph theory. It presents and demonstrates existing and novel methods for analyzing graphs quantitatively. Incorporating interdisciplinary knowledge from graph theory, information theory, measurement theory, and statistical techniques, this book covers a wide range of quantitative-graph...",True,2014-10-27T00:00:00,Oct 2014,2,97,150,os
Discrete Structures and Their Interactions,1589042,102.85453472,Jason I. Brown,CRC Press,2016,,,"With exercises and research problems, this text highlights the connections among various discrete structures, including graphs, directed graphs, hypergraphs, partial orders, finite topologies, and simplicial complexes. It also explores their relationships to classical areas of mathematics, such as linear and multilinear algebra, analysis,...",True,2016-04-19T00:00:00,Apr 2016,1,97,150,os
Algebraic Number Theory,1633555,308.61504,Richard A. Mollin,CRC Press,2011,, (2nd ed.),"Bringing the material up to date to reflect modern applications, this second edition has been completely rewritten and reorganized to incorporate a new style, methodology, and presentation. It offers a more complete and involved treatment of Galois theory, a more comprehensive section on Pollard's cubic factoring algorithm, and more detailed...",True,2011-01-05T00:00:00,Jan 2011,1,97,150,os
Handbook of Product Graphs,1633436,70.27850272,Richard Hammack,CRC Press,2011,, (2nd ed.),This handbook examines the dichotomy between the structure of products and their subgraphs. It also features the design of efficient algorithms that recognize products and their subgraphs and explores the relationship between graph parameters of the product and factors.,True,2011-06-06T00:00:00,Jun 2011,3,97,150,os
Introduction to Combinatorics,1648350,106.28359072,Walter D. Wallis,CRC Press,2010,,,"Accessible to undergraduate students, Introduction to Combinatorics presents approaches for solving counting and structural questions. It looks at how many ways a selection or arrangement can be chosen with a specific set of properties and determines if a selection or arrangement of objects exists that has a particular set of properties. To give...",True,2010-09-07T00:00:00,Sep 2010,2,97,150,os
Mobile Electronic Commerce,1683118,102.85453472,June Wei,CRC Press,2014,"Foundations, Development, and Applications",,"Mobile commerce transactions continue to soar, driven largely by the ever-increasing use of smartphones and tablets. This book addresses the role of industry, academia, scientists, engineers, professionals, and students in developing innovative new mobile commerce technologies. It also discusses the impact of mobile commerce on society,...",True,2014-11-20T00:00:00,Nov 2014,1,97,150,os
Graphs & Digraphs,2475547,180.02544,Gary Chartrand,CRC Press,2015,, (6th ed.),"This book masterfully employs student-friendly exposition, clear proofs, abundant examples, and numerous exercises to provide an essential understanding of the concepts, theorems, history, and applications of graph theory. Fully updated and thoughtfully reorganized, the sixth edition of this bestselling, classroom-tested text adds 160+ new...",True,2015-12-16T00:00:00,Dec 2015,3,97,150,os
Boundaries and Hulls of Euclidean Graphs,96330656,77.13661472,Ahcene Bounceur,CRC Press,2018,From Theory to Practice,,"Boundaries and Hulls of Euclidean Graphs: From Theory to Practice presents concepts and algorithms for finding convex, concave and polygon hulls of Euclidean graphs. It also includes some implementations, determining and comparing their complexities. Since the implementation is application-dependent, either centralized or distributed, some basic...",True,2018-10-03T00:00:00,Oct 2018,3,97,150,os
Linux,96510197,66.84944672,Syed Mansoor Sarwar,CRC Press,2018,"The Textbook, Second Edition", (2nd ed.),"Choosen by BookAuthority as one of BookAuthority's Best Linux Mint Books of All Time Linux: The Textbook, Second Edition provides comprehensive coverage of the contemporary use of the Linux operating system for every level of student or practitioner, from beginners to advanced users. The text clearly illustrates system-specific commands and...",True,2018-10-03T00:00:00,Oct 2018,2,97,150,os
The Mathematics of Chip-Firing,209544575,180.02544,Caroline J. Klivans,CRC Press,2018,,,The Mathematics of Chip-firing is a solid introduction and overview of the growing field of chip-firing. It offers an appreciation for the richness and diversity of the subject. Chip-firing refers to a discrete dynamical system — a commodity is exchanged between sites of a network according to very simple local rules. Although governed by local...,True,2018-11-15T00:00:00,Nov 2018,1,97,150,os
Heterogeneous Computing Architectures,209687897,119.99981472,Olivier Terzo,CRC Press,2019,Challenges and Vision,,"Heterogeneous Computing Architectures: Challenges and Vision provides an updated vision of the state-of-the-art of heterogeneous computing systems, covering all the aspects related to their design: from the architecture and programming models to hardware/software integration and orchestration to real-time and security requirements.",True,2019-09-10T00:00:00,Sep 2019,4,97,150,os
Digitalized and Harmonized Industrial Production Systems,209705381,85.70925472,Armando Walter Colombo,CRC Press,2019,The PERFoRM Approach,,"After a Technology Trend Screening and beyond a comprehensive State-of-the-Art analysis about Industrial Digitalization and Industry 4.0-compliant solutions, the book introduces methods, architectures, and technologies applicable in real industrial use cases, explained for a broad audience of researchers, practitioners and industrialists.",True,2019-10-28T00:00:00,Oct 2019,6,97,150,os
The Design and Implementation of the RT-Thread Operating System,210121196,128.57245472,Qiu Yi,CRC Press,2020,,,"Since the release of V0.01 in 2006, to the present V4.0 version, RT-Thread has developed a reputation among developers for its open source strategy. RT-Thread has gained a large following among members of the embedded open source community in China with hundreds of thousands of enthusiasts. RT-Thread is widely used in energy, automotive,...",True,2020-11-12T00:00:00,Nov 2020,3,97,150,os
Deterministic and Stochastic Optimal Control and Inverse Problems,210401749,77.13661472,Baasansuren Jadamba,CRC Press,2021,,,Inverse problems of identifying parameters and initial/boundary conditions in deterministic and stochastic partial differential equations constitute a vibrant and emerging research area that has found numerous applications. A related problem of paramount importance is the optimal control problem for stochastic differential equations. This edited...,True,2021-12-14T00:00:00,Dec 2021,4,97,150,os
Operating  Systems,211127543,257.1792,Pranabananda Chakraborty,CRC Press,2023,Evolutionary Concepts and Modern Design Principles,,"This text demystifies the subject by using a simple and step–by–step approach, from fundamentals to modern concepts of traditional uniprocessor operating systems, in addition to advanced operating systems on various multiple–processor platforms and also real–time operating systems (RTOSs).",True,2023-11-22T00:00:00,Nov 2023,1,97,150,os
UNIX for OpenVMS Users,298377,119.71797975,Philip Bourne,Elsevier Science,2003,, (3rd ed.),"UNIX for OpenVMS Users, 3E, makes it easy to see what OpenVMS and UNIX have in common, and to transfer your knowledge and experience in OpenVMS over to the world of UNIX. Since most shops rely on more than one operating system, it is critical for system administrators and managers to understand the similarities and differences between...",True,2003-05-29T00:00:00,May 2003,3,97,150,os
Tru64 UNIX Troubleshooting,319187,108.82833975,Martin Moore,Elsevier Science,2002,Diagnosing and Correcting System Problems,,"Dealing with system problems—from user login failures to server crashes--is a critical part of a system administrator's job. A down system can cost a business thousands of dollars per minute. But there is little or no information available on how to troubleshoot and correct system problems; in most cases, these skills are learned in...",True,2002-12-10T00:00:00,Dec 2002,2,97,150,os
"The Best Damn Exchange, SQL and IIS Book Period",330101,85.68785475,Henrik Walther,Elsevier Science,2011,,,"Exchange, SQL and IIS are at the core of most Microsoft enterprise servers. The 2007 releases of these products, along with the release of Windows Vista and Windows 2008 Server, represents the biggest overhaul of Windows enterprise products since Windows 2000. The dramatic changes to security tools and the addition of features that...",True,2011-08-31T00:00:00,Aug 2011,3,97,150,os
