Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Robotized Transcranial Magnetic Stimulation,1694251,132.33695426,Lars Richter,Springer New York,2014,,,Robotized Transcranial Magnetic Stimulation describes the methods needed to develop a robotic system that is clinically applicable for the application of transcranial magnetic stimulation (TMS). Chapter 1 introduces the basic principles of TMS and...,True,2014-07-08T00:00:00,Jul 2014,1,97,150,AI
Genetic Programming Theory and Practice XI,1698085,73.51399426,Rick Riolo,Springer New York,2014,,,"These contributions, written by the foremost international researchers and practitioners of Genetic Programming (GP), explore the synergy between theoretical and empirical results on real-world problems, producing a comprehensive view of the state of...",True,2014-04-01T00:00:00,Apr 2014,3,97,150,AI
Recommender Systems for Technology Enhanced Learning,1698090,132.33695426,Nikos Manouselis,Springer New York,2014,Research Trends and Applications,,"As an area, Technology Enhanced Learning (TEL) aims to design, develop and test socio-technical innovations that will support and enhance learning practices of individuals and organizations. Information retrieval is a pivotal activity in TEL and...",True,2014-04-12T00:00:00,Apr 2014,4,97,150,AI
A Contrario Line Segment Detection,1698091,73.51399426,Rafael Grompone von Gioi,Springer New York,2014,,,"The reliable detection of low-level image structures is an old and still challenging problem in computer vision. This book leads a detailed tour through the LSD algorithm, a line segment detector designed to be fully automatic. Based on the a...",True,2014-03-20T00:00:00,Mar 2014,1,97,150,AI
Marginal Space Learning for Medical Image Analysis,1730896,73.51399426,Yefeng Zheng,Springer New York,2014,Efficient Detection and Segmentation of Anatomical Structures,,"Automatic detection and segmentation of anatomical structures in medical images are prerequisites to subsequent image measurements and disease quantification, and therefore have multiple clinical applications. This book presents an efficient...",True,2014-04-16T00:00:00,Apr 2014,2,97,150,AI
Context in Computing,1965003,205.86565426,Patrick Brézillon,Springer New York,2014,A Cross-Disciplinary Approach for Modeling the Real World,,"This volume explores how context has been and can be used in computing to model human behaviors, actions and communications as well as to manage data and knowledge. It addresses context management and exploitation of context for sharing experience...",True,2014-12-09T00:00:00,Dec 2014,2,97,150,AI
Guide to Biometrics,2463870,176.45417426,Ruud M. Bolle,Springer New York,2013,,,"Starting with fingerprints more than a hundred years ago, there has been ongoing research in biometrics. Within the last forty years face and speaker recognition have emerged as research topics. However, as recently as a decade ago, biometrics...",True,2013-06-29T00:00:00,Jun 2013,5,97,150,AI
Panoramic Vision,2472291,147.04269426,Ryad Benosman,Springer New York,2013,"Sensors, Theory, and Applications",,"This book features representative work in the design of panoramic image capturing systems, the theory involved in the imaging process, and applications that use panoramic images. This book allows the reader to understand the more technical aspects...",True,2013-06-29T00:00:00,Jun 2013,3,97,150,AI
Computers in Chess,2466360,73.51399426,M. M. Botvinnik,Springer New York,2013,Solving Inexact Search Problems,,"Much water has flowed over the dam since this book went to press in Moscow. One might expect that PIONEER would have made substantial advances-unfortunately it has not. There are reasons: the difficulty of the problem, the disenchantment of the...",True,2013-12-12T00:00:00,Dec 2013,6,97,150,AI
Pattern Recognition and Classification,1030778,132.33695426,Geoff Dougherty,Springer New York,2012,An Introduction,,"The use of pattern recognition and classification is fundamental to many of the automated electronic systems in use today. However, despite the existence of a number of notable books in the field, the subject remains very challenging, especially for the beginner. Pattern Recognition and Classification presents a comprehensive...",True,2012-10-28T00:00:00,Oct 2012,1,97,150,AI
Understanding Understanding,264928,176.45417426,Heinz von Foerster,Springer New York,2007,Essays on Cybernetics and Cognition,,"In these ground-breaking essays, Heinz von Foerster discusses some of the fundamental principles that govern how we know the world and how we process the information from which we derive that knowledge. The author was one of the founders of the science of cybernetics.",True,2007-05-08T00:00:00,May 2007,1,97,150,AI
Is Intelligence an Algorithm?,95930528,15.99,Antonin Tuynman,Collective Ink,2018,,,Discover Nature’s algorithm of Intelligence to learn problem-solving from intuition to artificial intelligence.,True,2018-01-26T00:00:00,Jan 2018,1,97,150,AI
Uses and Risks of Business Chatbots,209975774,24.48807795,Tania Peitzker,Business Expert Press,2020,Guidelines for Purchasers in the Public and Private Sectors,,"In this easy-to-read book, Tania Peitzker cites leading business intelligence and analyst firms’ research and takes a deeper dive into the practical challenges of chatbots, including the obstacles and triumphs experienced. This world-first summary of the evolution of 2D chatbots in websites, backends of portals, social media apps, and...",True,2020-03-24T00:00:00,Mar 2020,1,97,150,AI
Four Laws for the Artificially Intelligent,210357740,24.48807795,Ian Domowitz,Business Expert Press,2021,,,"Ask not what AI can do for a company, rather what artificial intelligence may do to a company. How does a company successfully integrate artificial intelligence into its operations? What are the problems in doing so? And how does the introduction of AI into society change the answer to the first question? As companies delay or even cancel...",True,2021-11-15T00:00:00,Nov 2021,1,97,150,AI
Genetic Algorithms: Principles and Perspectives,197672,205.86565426,Colin R. Reeves,Springer US,2006,A Guide to GA Theory,,"Genetic Algorithms: Principles and Perspectives: A Guide to GA Theory is a survey of some important theoretical contributions, many of which have been proposed and developed in the Foundations of Genetic Algorithms series of workshops. However,...",True,2006-04-11T00:00:00,Apr 2006,2,97,150,AI
Intelligent Control Systems,197702,205.86565426,Gábor Szederkényi,Springer US,2006,An Introduction with Examples,,"Intelligent control is a rapidly developing, complex and challenging field with great practical importance and potential. Because of the rapidly developing and interdisciplinary nature of the subject, there are only a few edited volumes consisting...",True,2006-04-18T00:00:00,Apr 2006,3,97,150,AI
Real-Time Systems,196725,117.63121426,Hermann Kopetz,Springer US,2006,Design Principles for Distributed Embedded Applications,,7. 6 Performance Comparison: ET versus TT. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 164 7. 7 The Physical Layer . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ....,True,2006-04-18T00:00:00,Apr 2006,1,97,150,AI
Flexible Neuro-Fuzzy Systems,197916,132.33695426,Leszek Rutkowski,Springer US,2006,"Structures, Learning and Performance Evaluation",,"&lt;STRONG&gt;Flexible Neuro-Fuzzy Systems&lt;/STRONG&gt; is the first professional literature about the new class of powerful, flexible fuzzy systems. The author incorporates various flexibility parameters to the construction of neuro-fuzzy...",True,2006-04-18T00:00:00,Apr 2006,1,97,150,AI
Data Mining Using Grammar Based Genetic Programming and Applications,196893,205.86565426,Man Leung Wong,Springer US,2005,,,"Data mining involves the non-trivial extraction of implicit, previously unknown, and potentially useful information from databases. Genetic Programming (GP) and Inductive Logic Programming (ILP) are two of the approaches for data mining. This...",True,2005-12-02T00:00:00,Dec 2005,2,97,150,AI
Conflicting Agents,197002,294.10009426,Cathérine Tessier,Springer US,2005,Conflict Management in Multi-Agent Systems,,"Conflicts between agents acting in a multi-agent environment arise for different reasons, involve different concepts, and are dealt with in different ways, depending on the kind of agents and on the domain where they are considered. Agents may...",True,2005-12-27T00:00:00,Dec 2005,3,97,150,AI
Socially Intelligent Agents,197231,205.86565426,Kerstin Dautenhahn,Springer US,2006,Creating Relationships with Computers and Robots,,Socially situated planning provides one mechanism for improving the social awareness ofagents. Obviously this work isin the preliminary stages and many of the limitation and the relationship to other work could not be addressed in such a short...,True,2006-04-11T00:00:00,Apr 2006,4,97,150,AI
Foundations of Dependable Computing,219364,205.86565426,Gary M. Koob,Springer US,2007,Paradigms for Dependable Applications,,"Foundations of Dependable Computing: Paradigms for Dependable Applications, presents a variety of specific approaches to achieving dependability at the application level. Driven by the higher level fault models of Models and Frameworks for ...",True,2007-11-23T00:00:00,Nov 2007,2,97,150,AI
