Title,id,price,author,publisher,pub_year,s_tile
Handbook of Practical Logic and Automated Reasoning,424447,195.54392334,John Harrison,Cambridge University Press,2009,
"CompTIA Security+ SY0-501 Cert Guide, Academic Edition",95914657,86.20192,David Prowse,Pearson Education,2017,
Ambient Findability,443421,23.99,Peter Morville,O'Reilly Media,2005,What We Find Changes Who We Become
Data Governance,1032951,67.27790475,John Ladley,Elsevier Science,2012,"How to Design, Deploy and Sustain an Effective Data Governance Program"
Eleventh Hour CISSP®,2695940,40.33980475,Joshua Feldman,Elsevier Science,2016,Study Guide
ProBlogger,818161,33.0,Darren Rowse,Wiley,2012,Secrets for Blogging Your Way to a Six-Figure Income
Microsoft Project 2013: The Missing Manual,1173170,35.99,Bonnie Biafore,O'Reilly Media,2013,
FreeCAD,1037661,22.99,Brad Collette,Packt Publishing,2012,Solid Modeling with the power of Python with this book and ebook.
Grammatical Inference,667525,138.63629466,Colin de la Higuera,Cambridge University Press,2010,Learning Automata and Grammars
The Data Warehouse Lifecycle Toolkit,675005,62.0,Ralph Kimball,Wiley,2009,
"Databases DeMYSTiFieD, 2nd Edition",615969,29.093148,Andy Oppel,McGraw Hill LLC,2010,
The Complete Project Management Office Handbook,1344850,73.0997661,Gerard M. Hill,CRC Press,2013,
Hands-On Computer Vision with TensorFlow 2,209696565,39.99,Benjamin Planche,Packt Publishing,2019,Leverage deep learning to create powerful image processing apps with TensorFlow 2.0 and Keras
Machine Learning with R,209665395,60.99,Brett Lantz,Packt Publishing,2019,Expert techniques for predictive modeling
Environmental Monitoring with Arduino,849896,5.99,Emily Gertz,"Make Community, LLC",2012,Building Simple Devices to Collect Data About the World Around Us
Excel 2016 Formulas,2044688,68.0,Michael Alexander,Wiley,2015,
Microsoft Excel 2019 Formulas and Functions,209603321,43.08749095,Paul McFedries,Pearson Education,2019,
Vagrant: Up and Running,1224728,31.99,Mitchell Hashimoto,O'Reilly Media,2013,Create and Manage Virtualized Development Environments
Official (ISC)2® Guide to the ISSAP® CBK,1565616,127.5122461,(ISC)² Corporate,CRC Press,2017,
The Basics of Digital Forensics,1888747,47.07432975,John Sammons,Elsevier Science,2014,The Primer for Getting Started in Digital Forensics
Bandit Algorithms,210023555,60.8842851,Tor Lattimore,Cambridge University Press,2020,
Computational Geometry in C,1218020,70.4952729,Joseph O'Rourke,Cambridge University Press,1998,
Official Google Cloud Certified Professional Data Engineer Study Guide,210020319,76.0,Dan Sullivan,Wiley,2020,
The Kimball Group Reader,2131142,30.0,Ralph Kimball,Wiley,2016,Relentlessly Practical Tools for Data Warehousing and Business Intelligence Remastered Collection
The Web Application Hacker's Handbook,819008,60.0,Dafydd Stuttard,Wiley,2011,Finding and Exploiting Security Flaws
"IT Auditing Using Controls to Protect Information Assets, Third Edition",209781794,72.73287,Chris Davis,McGraw Hill LLC,2019,
"Delivering Business Intelligence with Microsoft SQL Server 2016, Fourth Edition",95584468,60.610725,Brian Larson,McGraw Hill LLC,2016,
SAFe 4.0 Distilled,95824351,48.47511095,Richard Knaster,Pearson Education,2017,Applying the Scaled Agile Framework for Lean Software and Systems Engineering
Network Defense and Countermeasures,96160626,86.20192,"Easttom, William, II",Pearson Education,2018,Principles and Practices
Microsoft Power BI Dashboards Step by Step,138610351,43.08749095,Errin O'Connor,Pearson Education,2018,
Regular Expression Pocket Reference,540533,27.99,Tony Stubblebine,O'Reilly Media,2007,"Regular Expressions for Perl, Ruby, PHP, Python, C, Java and .NET"
Head First PHP & MySQL,540882,62.99,Lynn Beighley,O'Reilly Media,2008,A Brain-Friendly Guide
Hands-On Microservices with Spring Boot and Spring Cloud,209789202,60.99,Magnus Larsson,Packt Publishing,2019,"Build and deploy Java microservices using Spring Cloud, Istio, and Kubernetes"
The Elements of Statistical Learning,437866,108.96901886,Trevor Hastie,Springer New York,2009,"Data Mining, Inference, and Prediction, Second Edition"
Introduction To Financial Modelling,209926287,19.99,Liam Bastick,Holy Macro! Books,2020,How to Excel at Being a Lazy (That Means Efficient!) Modeller
Flexible Pattern Matching in Strings,222256,72.10004334,Gonzalo Navarro,Cambridge University Press,2007,Practical On-Line Search Algorithms for Texts and Biological Sequences
Windows Server Administration Fundamentals,209827238,47.99,Crystal Panek,Wiley,2019,
Rebooting AI,209590651,13.99,Gary Marcus,Knopf Doubleday Publishing Group,2019,Building Artificial Intelligence We Can Trust
SHRM-CP/SHRM-SCP Certification Bundle,209554257,109.099305,Dory Willer,McGraw Hill LLC,2019,
MPLS Fundamentals,275919,80.80083095,Luc De Ghein,Pearson Education,2006,
Engineering Graphics with AutoCAD 2020,209748257,127.94250595,James D. Bethune,Pearson Education,2019,
Adobe Animate CC Classroom in a Book (2018 release),209928678,64.63797095,Russell Chun,Pearson Education,2020,
Practical Synthetic Data Generation,210024776,71.99,Khaled El Emam,O'Reilly Media,2020,Balancing Privacy and the Broad Availability of Data
Windows PowerShell for Developers,967229,17.99,Douglas Finke,O'Reilly Media,2012,Enhance Your Productivity and Enable Rapid Application Development
grep Pocket Reference,443168,27.99,John Bambenek,O'Reilly Media,2009,A Quick Pocket Reference for a Utility Every Unix User Needs
Arduino: A Technical Reference,2584668,49.99,J. M. Hughes,O'Reilly Media,2016,"A Handbook for Technicians, Engineers, and Makers"
Electronics Cookbook,95751751,49.99,Simon Monk,O'Reilly Media,2017,Practical Electronic Recipes with Arduino and Raspberry Pi
Visual Thinking for Design,405649,64.58409475,Colin Ware,Elsevier Science,2010,
Mastering Ansible,209646019,44.99,James Freeman,Packt Publishing,2019,Effectively automate configuration management and deployment challenges with Ansible 2.7
Industrial Cybersecurity,95894542,63.99,Pascal Ackerman,Packt Publishing,2017,Efficiently secure critical infrastructure systems
Learn Python Programming,96302362,46.99,Fabrizio Romano,Packt Publishing,2018,"The no-nonsense, beginner's guide to programming, data science, and web development with Python 3.7"
Programming Microsoft Dynamics 365 Business Central,209675177,55.99,Marije Brummel,Packt Publishing,2019,Build customized business applications with the latest tools in Dynamics 365 Business Central
Extreme C,209884132,55.99,Kamran Amini,Packt Publishing,2019,"Taking you to the limit in Concurrency, OOP, and the most advanced capabilities of C"
Python Automation Cookbook.,210034739,44.99,Jaime Buelta,Packt Publishing,2020,"75 Python automation recipes for web scraping; data wrangling; and Excel, report, and email processing"
Hands-On Mathematics for Deep Learning,210048768,44.99,Jay Dawani,Packt Publishing,2020,Build a solid mathematical foundation for training efficient deep neural networks
The Rust Programming Language (Covers Rust 2018),209703228,43.95,Steve Klabnik,No Starch Press,2019,
"Hacking: The Art of Exploitation, 2nd Edition",95833377,43.95,Jon Erickson,No Starch Press,2008,
Compiling with Continuations,637173,116.98952856,Andrew W. Appel,Cambridge University Press,2007,
Excel 2016 For Dummies,2573210,31.99,Greg Harvey,Wiley,2016,
NetSuite For Dummies,624375,36.99,Julie Kelly,Wiley,2010,
"Microsoft SQL Server 2016: A Beginner's Guide, Sixth Edition",95523624,54.5496525,Dusan Petkovic,McGraw Hill LLC,2016,
"Incident Response & Computer Forensics, Third Edition",1037191,75.157299,Jason T. Luttgens,McGraw Hill LLC,2014,
Head First Agile,95867445,73.99,Andrew Stellman,O'Reilly Media,2017,"A Brain-Friendly Guide to Agile Principles, Ideas, and Real-World Practices"
Computer Security,209541196,107.73893095,Matt Bishop,Pearson Education,2018,Art and Science
"Growing Object-Oriented Software, Guided by Tests",726548,64.63797095,Steve Freeman,Pearson Education,2009,
SysML Distilled,1562310,43.08749095,Lenny Delligatti,Pearson Education,2013,A Brief Guide to the Systems Modeling Language
Adobe Premiere Pro CC Classroom in a Book,209602961,64.63797095,Maxim Jago,Pearson Education,2019,
"Art of Computer Programming, The",1690863,84.84154595,Donald E. Knuth,Pearson Education,2014,"Seminumerical Algorithms, Volume 2"
TCP/IP Network Administration,536719,62.99,Craig Hunt,O'Reilly Media,2002,Help for Unix System Administrators
XSLT 1.0 Pocket Reference,540856,7.99,Evan Lenz,O'Reilly Media,2005,A Quick Guide to XML Transformations
XSLT 1.0 Pocket Reference,540856,7.99,Evan Lenz,O'Reilly Media,2005,A Quick Guide to XML Transformations
Sony Alpha DSLR A100: A Better Manual,999333,12.95,Ken Milburn,O'Reilly Media,2007,
Presto Sketching,95899230,44.99,Ben Crothers,O'Reilly Media,2017,The Magic of Simple Drawing for Brilliant Product Thinking and Design
Head First Learn to Code,95941344,59.99,Eric Freeman,O'Reilly Media,2018,A Learner's Guide to Coding and Computational Thinking
Cybersecurity Ops with bash,209654056,71.99,Paul Troncone,O'Reilly Media,2019,"Attack, Defend, and Analyze from the Command Line"
Building an Anonymization Pipeline,209998406,59.99,Luk Arbuckle,O'Reilly Media,2020,Creating Safe Data
Dawn of the New Everything,95758595,14.99,Jaron Lanier,Henry Holt and Co.,2017,Encounters with Reality and Virtual Reality
The Basics of Information Security,1699255,47.07432975,Jason Andress,Elsevier Science,2014,Understanding the Fundamentals of InfoSec in Theory and Practice
The Definitive Guide to ARM® Cortex®-M3 and Cortex®-M4 Processors,1463412,87.48147975,Joseph Yiu,Elsevier Science,2013,
Networking Fundamentals,209913176,44.99,Gordon Davies,Packt Publishing,2019,Develop the networking skills required to pass the Microsoft MTA Networking Fundamentals Exam 98-366
Cult of the Dead Cow,138623588,15.99,Joseph Menn,PublicAffairs,2019,How the Original Hacking Supergroup Might Just Save the World
"How to Design Programs, second edition",210069196,79.99,Matthias Felleisen,MIT Press,2018,An Introduction to Programming and Computing
Fundamentals of Smart Contract Security,209693653,40.33980475,Richard Ma,Momentum Press,2019,
Digital Front-End in Wireless Communications and Broadcasting,802811,250.09730088,Fa-Long Luo,Cambridge University Press,2011,Circuits and Signal Processing
Density Ratio Estimation in Machine Learning,862285,55.26758856,Masashi Sugiyama,Cambridge University Press,2012,
PMP Project Management Professional Exam Study Guide,210132452,89.0,Kim Heldman,Wiley,2020,2021 Exam Update
Practical Reverse Engineering,1629173,66.0,Bruce Dang,Wiley,2014,"x86, x64, ARM, Windows Kernel, Reversing Tools, and Obfuscation"
PMP Project Management Professional Practice Tests,210132453,47.99,Kim Heldman,Wiley,2020,2021 Exam Update
Visualizing Health and Healthcare Data,210136992,47.99,Katherine Rowell,Wiley,2020,"Creating Clear and Compelling Visualizations to ""See How You're Doing"""
Applied Incident Response,209925501,54.0,Steve Anson,Wiley,2020,
Nikon D5600 For Dummies,95642916,35.99,Julie Adair King,Wiley,2017,
"GSEC GIAC Security Essentials Certification All-in-One Exam Guide, Second Edition",209742659,88.89573,Ric Messier,McGraw Hill LLC,2019,
"Mike Meyers' CompTIA A+ Certification Passport, Seventh Edition (Exams 220-1001 & 220-1002)",209951969,36.366435,Mike Meyers,McGraw Hill LLC,2020,
OCA Oracle Database 12c Installation and Administration Exam Guide (Exam 1Z0-062),1160776,72.73287,John Watson,McGraw Hill LLC,2014,
"PMP Project Management Professional Study Guide, Fifth Edition",95937082,56.9740815,Joseph Phillips,McGraw Hill LLC,2018,
Zombie Scrum Survival Guide,210062973,43.08749095,Johannes Schartau,Pearson Education,2020,
Red Hat RHCE 8 (EX294) Cert Guide,210094891,48.47511095,Sander van Vugt,Pearson Education,2020,
Data Science Foundations Tools and Techniques,209539634,53.86273095,Michael Freeman,Pearson Education,2018,
Writing GNU Emacs Extensions,580112,29.99,Bob Glickstein,O'Reilly Media,1997,Editor Customizations and Creations with Lisp
Java NIO,540510,31.99,Ron Hitchens,O'Reilly Media,2002,Regular Expressions and High-Performance I/O
DocBook 5: The Definitive Guide,536722,44.99,Norman Walsh,O'Reilly Media,2010,The Official Documentation for DocBook
Real-World Software Development,209901486,67.99,Raoul-Gabriel Urma,O'Reilly Media,2019,A Project-Driven Guide to Fundamentals in Java
HTML & XHTML: The Definitive Guide,540402,39.99,Chuck Musciano,O'Reilly Media,2006,The Definitive Guide
XSLT Cookbook,540647,43.99,Sal Mangano,O'Reilly Media,2005,Solutions and Examples for XML and XSLT Developers
Tcl/Tk Pocket Reference,540847,7.99,Paul Raines,O'Reilly Media,1998,Programming Tools
RESTful Web APIs,1388824,44.99,Leonard Richardson,O'Reilly Media,2013,Services for a Changing World
Developing Web Apps with Haskell and Yesod,1964512,34.99,Michael Snoyman,O'Reilly Media,2015,Safety-Driven Web Development
"Hello, Startup",2259480,39.99,Yevgeniy Brikman,O'Reilly Media,2015,"A Programmer's Guide to Building Products, Technologies, and Teams"
Design Sprint,2246348,51.99,Richard Banfield,O'Reilly Media,2015,A Practical Guidebook for Building Great Digital Products
RESTful Web Clients,95703713,56.99,Mike Amundsen,O'Reilly Media,2017,Enabling Reuse Through Hypermedia
Unity Game Development Cookbook,209638243,71.99,Paris Buttfield-Addison,O'Reilly Media,2019,Essentials for Every Game
Java EE 8 Application Development,95927339,55.99,David R. Heffelfinger,Packt Publishing,2017,"Develop Enterprise applications using the latest versions of  CDI, JAX-RS, JSON-B, JPA, Security, and more"
Hands-On High Performance Programming with Qt 5,209596924,49.99,Marek Krajewski,Packt Publishing,2019,"Build cross-platform applications using concurrency, parallel programming, and memory management"
Full Stack Development with JHipster,209932218,44.99,Deepu K Sasidharan,Packt Publishing,2020,Build full stack applications and microservices with Spring Boot and modern JavaScript frameworks
Embedded Programming with Modern C++ Cookbook,210004238,49.99,Igor Viarheichyk,Packt Publishing,2020,Practical recipes to help you build robust and secure embedded applications on Linux
